track,frame_idx,instance.score,Thorax.x,Thorax.y,Thorax.score
female2,1029,0.7788711190223694,50.918025970458984,860.2490234375,0.9371852874755859
female1,1029,0.9856998920440674,115.92243194580078,485.34832763671875,0.9402832388877869
female2,1030,0.7879953980445862,51.06712341308594,860.2514038085938,0.9380438327789307
female1,1030,0.96087247133255,78.3975601196289,492.9049072265625,0.9436224699020386
female2,1031,0.7846152782440186,53.50035095214844,860.357666015625,0.9364343285560608
female1,1031,0.9530083537101746,74.11322784423828,500.02740478515625,0.9396043419837952
female2,1032,0.7685832381248474,53.51436996459961,860.331787109375,0.9353049397468567
female1,1032,0.9576972126960754,61.63177490234375,523.24072265625,0.9375877976417542
female2,1033,0.7590090036392212,51.08076858520508,860.2435302734375,0.9373687505722046
female1,1033,0.9387120008468628,62.802913665771484,534.8162231445312,0.9416674971580505
female2,1034,0.7437403798103333,50.95995330810547,860.2298583984375,0.9371940493583679
female1,1034,0.9838526248931885,65.4071273803711,558.1553955078125,0.9416337013244629
female2,1035,0.742979884147644,50.945068359375,860.218017578125,0.9362114667892456
female1,1035,0.9805263876914978,62.318603515625,566.7412109375,0.941659688949585
female2,1036,0.7393789291381836,50.92542266845703,857.56494140625,0.9309343099594116
female1,1036,0.9827155470848083,62.494415283203125,573.4465942382812,0.9395050406455994
female2,1037,0.7386499047279358,53.52271270751953,860.340576171875,0.9356535077095032
female1,1037,0.9577997922897339,54.930721282958984,581.0504760742188,0.9414393305778503
female2,1038,0.7369924187660217,51.057735443115234,860.2400512695312,0.9359978437423706
female1,1038,0.9208343625068665,50.806758880615234,586.3035888671875,0.9397755861282349
female2,1039,0.7357099056243896,51.055084228515625,860.239501953125,0.9357738494873047
female1,1039,0.9197514653205872,50.815284729003906,586.3081665039062,0.9396320581436157
female2,1040,0.7312735915184021,50.91044616699219,860.2533569335938,0.9395756125450134
female1,1040,0.960544764995575,54.91450881958008,594.0012817382812,0.9417265057563782
female2,1041,0.7401785254478455,50.92715835571289,860.2737426757812,0.9411829113960266
female1,1041,0.9587585926055908,51.27561950683594,604.3118286132812,0.9408831000328064
female2,1042,0.7520315051078796,50.99003219604492,860.3458862304688,0.9420040845870972
female1,1042,0.9795070886611938,43.26902770996094,620.0806274414062,0.9375783801078796
female2,1043,0.7688906192779541,51.114620208740234,860.2962036132812,0.9397298097610474
female1,1043,0.9598661065101624,54.39345169067383,639.6786499023438,0.9355112910270691
female2,1044,0.7657231688499451,51.112979888916016,860.2341918945312,0.9397212266921997
female1,1044,0.9842526912689209,62.04571533203125,659.6279907226562,0.9401934742927551
female2,1045,0.7670767903327942,51.084163665771484,860.234619140625,0.9393845200538635
female1,1045,0.8542094230651855,62.79435729980469,686.9503173828125,0.9409877061843872
female2,1046,0.7665247321128845,50.939002990722656,860.2908935546875,0.9426614046096802
female1,1046,0.8342667818069458,42.288509368896484,755.8411254882812,0.9410097599029541
female2,1047,0.7706716060638428,50.93653106689453,860.2723388671875,0.9428719282150269
female1,1047,0.7897564172744751,42.38496780395508,768.2698974609375,0.9401156902313232
female2,1048,0.769512951374054,50.93149185180664,860.2604370117188,0.9425745010375977
female1,1048,0.8944872617721558,46.472015380859375,767.1390991210938,0.9388740658760071
female2,1049,0.7635603547096252,51.057212829589844,860.2322998046875,0.9423430562019348
female1,1049,0.8459025621414185,46.38105773925781,767.4863891601562,0.9356514811515808
female2,1050,0.7701045870780945,50.99357986450195,857.478759765625,0.931228756904602
female1,1050,0.7980684041976929,43.36654281616211,770.7474365234375,0.940747857093811
female2,1051,0.7919438481330872,50.98904037475586,857.418701171875,0.9312049746513367
female1,1051,0.7959206104278564,43.36814498901367,770.6947021484375,0.9423252940177917
female2,1052,0.7790432572364807,50.872581481933594,857.4783325195312,0.9330711364746094
female1,1052,0.81007319688797,43.21248245239258,767.978515625,0.940678596496582
female2,1053,0.7796624898910522,50.87586975097656,857.4780883789062,0.9326640963554382
female1,1053,0.8117278814315796,43.20692443847656,767.9818115234375,0.9405844807624817
female2,1054,0.7861157655715942,50.83991622924805,857.432373046875,0.9331153631210327
female1,1054,0.8118182420730591,43.22454833984375,767.9641723632812,0.9404975771903992
female2,1055,0.7867817878723145,50.82820129394531,857.40771484375,0.9333831071853638
female1,1055,0.8128114938735962,43.2296028137207,767.9551391601562,0.9404110312461853
female2,1056,0.796349048614502,50.95427322387695,857.3994140625,0.9344973564147949
female1,1056,0.8069722056388855,43.302024841308594,767.9111938476562,0.9411746263504028
female2,1057,0.7986072301864624,50.949310302734375,857.39697265625,0.9348946213722229
female1,1057,0.8079574704170227,43.30337142944336,767.9021606445312,0.9421080350875854
female2,1058,0.7947493195533752,50.928462982177734,857.3621215820312,0.9347154498100281
female1,1058,0.8036851286888123,43.24421310424805,767.9135131835938,0.9420042037963867
female2,1059,0.7948186993598938,50.923892974853516,857.353759765625,0.9346745610237122
female1,1059,0.8110417723655701,43.14259338378906,767.9619140625,0.9414577484130859
female2,1060,0.7988430261611938,50.82845687866211,857.27294921875,0.9348488450050354
female1,1060,0.812703013420105,43.12176513671875,767.9313354492188,0.9414781928062439
female2,1061,0.7818711400032043,50.81355667114258,857.3677368164062,0.9348446130752563
female1,1061,0.8133563995361328,43.02941131591797,767.9138793945312,0.941490113735199
female2,1062,0.7737743258476257,50.80713653564453,857.3584594726562,0.9347103238105774
female1,1062,0.8104217052459717,43.033138275146484,767.9252319335938,0.9416463971138
female2,1063,0.7781504392623901,50.81837463378906,857.3438720703125,0.9346100687980652
female1,1063,0.8192562460899353,43.052276611328125,767.8927612304688,0.941299557685852
female2,1064,0.777546763420105,50.912132263183594,857.373291015625,0.9340484142303467
female1,1064,0.8160136938095093,43.048683166503906,767.929443359375,0.9427401423454285
female2,1065,0.774779736995697,50.906089782714844,857.3464965820312,0.9330092072486877
female1,1065,0.8192130923271179,43.04117202758789,767.9188842773438,0.9424415826797485
female1,1066,0.8289141058921814,42.9635124206543,767.8327026367188,0.9412279725074768
female1,1067,0.8312758803367615,42.967288970947266,767.8130493164062,0.9404742121696472
female1,1068,0.8161346316337585,42.960182189941406,767.7886962890625,0.939741313457489
female1,1069,0.8181789517402649,42.96608352661133,767.7750854492188,0.9396005868911743
female1,1070,0.8164543509483337,42.99675750732422,767.8237915039062,0.9398900866508484
female1,1071,0.8290128111839294,43.044761657714844,767.7789306640625,0.9394251108169556
female1,1072,0.8273295164108276,43.04967498779297,767.7713012695312,0.9396933913230896
female1,1073,0.8278264999389648,43.01300811767578,767.7992553710938,0.9396771788597107
female1,1074,0.8257009387016296,43.008460998535156,767.7813110351562,0.9383336305618286
female1,1075,0.8267879486083984,43.00364303588867,767.7802734375,0.9387760162353516
female1,1076,0.8300397992134094,43.0230712890625,767.7347412109375,0.9370633959770203
female1,1077,0.8291120529174805,43.022743225097656,767.7036743164062,0.9369918704032898
female1,1078,0.8293308615684509,43.09286880493164,767.7013549804688,0.9372066855430603
female1,1079,0.8251386880874634,43.08564758300781,767.7080078125,0.9372982978820801
female1,1080,0.8272681832313538,43.045833587646484,767.7447509765625,0.9365661144256592
female1,1081,0.8250771760940552,43.03126525878906,767.7627563476562,0.9368916749954224
female1,1082,0.8207763433456421,43.03684616088867,767.7335205078125,0.9368758201599121
female1,1083,0.8218312859535217,43.02772521972656,767.7380981445312,0.9369577765464783
female1,1084,0.8241339325904846,43.01838684082031,767.7567138671875,0.9363606572151184
female1,1085,0.8244872093200684,43.037845611572266,767.7427368164062,0.9357895255088806
female1,1086,0.8342013955116272,43.00710678100586,767.68115234375,0.935930073261261
female1,1087,0.8308545351028442,42.99473571777344,767.7085571289062,0.9352623820304871
female1,1088,0.8253720998764038,42.93288040161133,767.7059936523438,0.9350043535232544
female1,1089,0.8255619406700134,42.92863464355469,767.70947265625,0.934373140335083
female1,1090,0.8234513998031616,42.935794830322266,767.7037963867188,0.9346741437911987
female1,1091,0.8198812007904053,42.950050354003906,767.67822265625,0.9345158934593201
female2,1092,0.7556588649749756,50.625404357910156,857.2122192382812,0.9314131736755371
female1,1092,0.8235521912574768,42.95061111450195,767.6475219726562,0.9344529509544373
female2,1093,0.7619441151618958,50.62762451171875,857.1972045898438,0.9312336444854736
female1,1093,0.8232585191726685,42.95120620727539,767.6381225585938,0.9342042803764343
female2,1094,0.7563660740852356,50.642906188964844,857.2659301757812,0.9307043552398682
female1,1094,0.8252310752868652,42.937225341796875,767.6974487304688,0.9345558285713196
female1,1095,0.8271535038948059,42.93840789794922,767.6500854492188,0.9348753690719604
female1,1096,0.8314560055732727,42.93510055541992,767.6670532226562,0.9353050589561462
female2,1097,0.7543990015983582,50.57601547241211,857.2809448242188,0.9328065514564514
female1,1097,0.8265832662582397,42.91144943237305,767.700927734375,0.9360012412071228
female2,1098,0.7552736401557922,50.59214401245117,857.2896728515625,0.9324220418930054
female1,1098,0.8242447376251221,42.91377258300781,767.7190551757812,0.9348980188369751
female2,1099,0.7587965726852417,50.59347915649414,857.3055419921875,0.9328210353851318
