track,frame_idx,instance.score,Thorax.x,Thorax.y,Thorax.score
male1,1216,0.6906462907791138,35.35747146606445,271.5640869140625,0.9377038478851318
male2,1216,0.5641430616378784,409.6122131347656,61.29155349731445,0.938423216342926
male1,1217,0.712536096572876,35.213600158691406,270.7926940917969,0.9370782375335693
male2,1217,0.5704305171966553,409.53131103515625,61.26473617553711,0.9390065670013428
male1,1218,0.706184446811676,35.24692916870117,270.74127197265625,0.9370313286781311
male2,1218,0.5727550983428955,409.2063903808594,61.29253387451172,0.9386594891548157
male1,1219,0.7450871467590332,35.392066955566406,270.7341003417969,0.9371426701545715
male2,1219,0.5698922276496887,409.19720458984375,61.298561096191406,0.938951313495636
male1,1220,0.7174969911575317,35.42117691040039,270.90155029296875,0.9370224475860596
male2,1220,0.4728236496448517,409.5942077636719,61.36494064331055,0.9393122792243958
male1,1221,0.7387155890464783,35.56676483154297,270.6972961425781,0.9371526837348938
male2,1221,0.5364099144935608,410.22686767578125,61.39550018310547,0.9393681883811951
male1,1222,0.7374621629714966,35.54273986816406,270.5711364746094,0.9363152980804443
male2,1222,0.5296694040298462,410.2181701660156,61.38711166381836,0.9392025470733643
male1,1223,0.6947256326675415,35.471927642822266,270.9486389160156,0.9364442229270935
male2,1223,0.5219182968139648,410.2465515136719,61.412376403808594,0.9391012787818909
male1,1224,0.7298464179039001,35.275936126708984,270.6676330566406,0.9369462728500366
male1,1225,0.6961355805397034,35.2001838684082,270.8309326171875,0.9371142983436584
male1,1226,0.6962371468544006,35.21057891845703,270.82537841796875,0.9371044635772705
male1,1227,0.6749308705329895,35.46176528930664,271.68115234375,0.937808632850647
male2,1227,0.45118388533592224,410.0135498046875,61.47908401489258,0.9397307634353638
male1,1228,0.7122552394866943,35.41425323486328,270.86968994140625,0.9372632503509521
male2,1228,0.4350462257862091,410.0992126464844,61.42311477661133,0.9386601448059082
male1,1229,0.7164439558982849,35.36512756347656,270.802490234375,0.9374536275863647
male2,1229,0.5057128667831421,410.0380554199219,61.34913635253906,0.9390760660171509
male1,1230,0.6941091418266296,35.39405059814453,271.0488586425781,0.9378669261932373
male2,1230,0.4540718197822571,409.4114685058594,61.370521545410156,0.9390108585357666
male1,1231,0.6882343292236328,35.144737243652344,271.6373291015625,0.9380151033401489
male2,1231,0.4511144161224365,409.3640441894531,61.32278823852539,0.9388728141784668
male1,1232,0.7040723562240601,35.0629997253418,271.937744140625,0.9372049570083618
male2,1232,0.47936439514160156,409.30242919921875,61.20139694213867,0.9389238357543945
male1,1233,0.7219275236129761,35.58417510986328,271.96484375,0.9376253485679626
male2,1233,0.5303796529769897,409.94122314453125,61.26582717895508,0.9394806027412415
male1,1234,0.7114012837409973,35.70075607299805,271.765380859375,0.937110424041748
male2,1234,0.4583214819431305,409.4244689941406,61.249359130859375,0.9393265843391418
male1,1235,0.7315821647644043,35.88487243652344,272.0014953613281,0.9370889663696289
male2,1235,0.5015602111816406,409.53216552734375,61.1595573425293,0.9389302730560303
male1,1236,0.6882597208023071,36.090938568115234,272.04473876953125,0.938111424446106
male2,1236,0.48570117354393005,410.2042236328125,61.34307098388672,0.9385657906532288
male1,1237,0.6740500926971436,35.90543746948242,271.74053955078125,0.9381980299949646
male2,1237,0.44003257155418396,409.99993896484375,61.3214111328125,0.9386525750160217
male1,1238,0.7516911625862122,35.40676498413086,272.2760314941406,0.9379902482032776
male2,1238,0.5232789516448975,410.13336181640625,61.28436279296875,0.9384320378303528
male1,1239,0.746682345867157,35.47075653076172,272.2273254394531,0.937588632106781
male2,1239,0.48217150568962097,409.4586181640625,61.24809646606445,0.9393283128738403
male1,1240,0.7223768830299377,35.32118225097656,272.63946533203125,0.9381847381591797
male2,1240,0.5133427381515503,409.35308837890625,61.2082633972168,0.9392253160476685
male1,1241,0.7103070616722107,35.36328125,272.4938659667969,0.9382379055023193
male2,1241,0.44943156838417053,410.12432861328125,61.36911392211914,0.9396042227745056
male1,1242,0.7229032516479492,35.07958984375,272.50146484375,0.9388254284858704
male2,1242,0.4188147783279419,409.3538513183594,61.35580062866211,0.9385582804679871
male1,1243,0.7152760624885559,34.84193801879883,272.6181335449219,0.9379161596298218
male2,1243,0.39926427602767944,410.05352783203125,61.39223861694336,0.9389910101890564
male1,1244,0.7203660607337952,35.103553771972656,272.166015625,0.9377535581588745
male2,1244,0.42493584752082825,410.1730041503906,61.450321197509766,0.9389715194702148
male1,1245,0.7283778190612793,35.19297409057617,272.05059814453125,0.9379916787147522
male1,1246,0.7422709465026855,35.13601303100586,272.2611389160156,0.9376924633979797
male1,1247,0.7131685614585876,34.79850769042969,272.4259033203125,0.9373382925987244
male1,1248,0.6820365786552429,34.3076171875,272.0537109375,0.9375186562538147
male2,1248,0.44636955857276917,409.9979553222656,61.397705078125,0.9385379552841187
male1,1249,0.6645035147666931,33.80575942993164,271.9932861328125,0.9384915232658386
male2,1249,0.43498924374580383,409.9544982910156,61.38749313354492,0.938645601272583
male1,1250,0.6396063566207886,34.19281768798828,271.9749450683594,0.9377896785736084
male1,1251,0.6630250811576843,34.316165924072266,272.1536865234375,0.937915563583374
male2,1251,0.39931443333625793,409.9691467285156,61.41088104248047,0.9393141865730286
male1,1252,0.6584913730621338,34.24677276611328,272.2635498046875,0.9381792545318604
male2,1252,0.3968014419078827,409.93914794921875,61.44574737548828,0.9392430782318115
male1,1253,0.6791406869888306,34.22001266479492,272.3866271972656,0.9375386834144592
male1,1254,0.7012760639190674,33.584922790527344,272.0052185058594,0.9381656050682068
male1,1255,0.705896258354187,33.24966812133789,271.9649353027344,0.9378747940063477
male1,1256,0.6970883011817932,32.94309997558594,271.61199951171875,0.9375153183937073
male2,1256,0.40722712874412537,410.0281066894531,61.563392639160156,0.940215528011322
male1,1257,0.6956599950790405,32.87403106689453,271.0361633300781,0.9375415444374084
male1,1258,0.7422417998313904,32.86704635620117,270.7111511230469,0.9374771118164062
male2,1258,0.3970049321651459,410.0447692871094,61.54745864868164,0.9390861392021179
male1,1259,0.7616487145423889,32.81736373901367,270.52716064453125,0.9368984699249268
male2,1259,0.48867836594581604,410.0821838378906,61.43206024169922,0.9392949938774109
